Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-40159-1900-17,169.254.172.2,40159,239.255.255.250,1900,17,2024-12-12 09:03:52.839505,3051251,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,242.52347643638623,1.3109377104669526,1017083.6666666666,28474.605832800098,1049959.0,1000185.0,3051251.0,1017083.6666666666,28474.605832800098,1049959.0,1000185.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3109377104669526,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-224.0.0.251-5353-5353-17,169.254.172.2,5353,224.0.0.251,5353,17,2024-12-12 09:03:18.797055,81293789,15,0,600.0,0.0,40.0,40.0,40.0,0.0,0,0,0,0,7.380637652404171,0.18451594131010426,5806699.214285715,7245695.529859093,1.9928733E7,1000272.0,8.1293789E7,5806699.214285715,7245695.529859093,1.9928733E7,1000272.0,0,0,0,0,0,0,0,0,0,0,0,120,0,0.18451594131010426,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,42.857142857142854,0.0,0.0,0,0,14,8,3017086.0,31452.383428499314,3064259.0,3000707.0,1.653866775E7,3415939.047427552,1.9928733E7,1.3223438E7,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-60310-1900-17,169.254.172.2,60310,239.255.255.250,1900,17,2024-12-12 09:04:08.897834,3002130,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4916575897779,1.3323873383231237,1000710.0,351.8934497827432,1001033.0,1000335.0,3002130.0,1000710.0,351.8934497827432,1001033.0,1000335.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323873383231237,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-224.0.0.22-0-0-0,169.254.172.2,0,224.0.0.22,0,0,2024-12-12 09:03:18.802590,93604010,19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20298275682847347,5200222.777777778,5656769.960617314,1.5983964E7,28006.0,9.360401E7,5200222.777777778,5656769.960617314,1.5983964E7,28006.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20298275682847347,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.0,0.0,0,0,0,0,424074.1111111111,298899.9697521917,944071.0,28006.0,9976371.444444444,4072166.645344439,1.5983964E7,5743942.0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-44424-1900-17,169.254.172.2,44424,239.255.255.250,1900,17,2024-12-12 09:03:36.697877,3003035,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.41737442287553,1.331985807691219,1001011.6666666666,433.7560758460143,1001496.0,1000659.0,3003035.0,1001011.6666666666,433.7560758460143,1001496.0,1000659.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.331985807691219,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-38071-1900-17,169.254.172.2,38071,239.255.255.250,1900,17,2024-12-12 09:04:33.018188,3002608,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.45241736517056,1.332175229000922,1000869.3333333334,592.3549048782608,1001515.0,1000351.0,3002608.0,1000869.3333333334,592.3549048782608,1001515.0,1000351.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332175229000922,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-35440-1900-17,169.254.172.2,35440,239.255.255.250,1900,17,2024-12-12 09:03:13.591529,3002092,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.49477764172448,1.332404203468781,1000697.3333333334,435.29453630080553,1001068.0,1000218.0,3002092.0,1000697.3333333334,435.29453630080553,1001068.0,1000218.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332404203468781,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
