Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-33134-1900-17,169.254.172.2,33134,239.255.255.250,1900,17,2024-12-12 08:57:55.905853,3002116,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4928070734109,1.3323935517481669,1000705.3333333334,372.33497463081994,1000982.0,1000282.0,3002116.0,1000705.3333333334,372.33497463081994,1000982.0,1000282.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323935517481669,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-51471-1900-17,169.254.172.2,51471,239.255.255.250,1900,17,2024-12-12 08:58:52.309568,3000972,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.5867725523597,1.3329014732559985,1000324.0,258.1240012087214,1000622.0,1000170.0,3000972.0,1000324.0,258.1240012087214,1000622.0,1000170.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3329014732559985,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-43616-1900-17,169.254.172.2,43616,239.255.255.250,1900,17,2024-12-12 08:58:23.106777,3001644,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.53156736774912,1.332603066852698,1000548.0,259.4744688789246,1000842.0,1000351.0,3001644.0,1000548.0,259.4744688789246,1000842.0,1000351.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332603066852698,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-56023-1900-17,169.254.172.2,56023,239.255.255.250,1900,17,2024-12-12 08:59:49.509596,3004919,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.26287763497118,1.331150689918763,1001639.6666666666,1904.7530898605555,1003799.0,1000198.0,3004919.0,1001639.6666666666,1904.7530898605555,1003799.0,1000198.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.331150689918763,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-52017-1900-17,169.254.172.2,52017,239.255.255.250,1900,17,2024-12-12 08:59:20.489576,3001343,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.55629163344543,1.3327367115321376,1000447.6666666666,365.0264830575082,1000716.0,1000032.0,3001343.0,1000447.6666666666,365.0264830575082,1000716.0,1000032.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3327367115321376,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
