Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-52164-1900-17,169.254.172.2,52164,239.255.255.250,1900,17,2024-12-12 09:00:40.971641,3001636,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.53222442694585,1.3326066185240315,1000545.3333333334,690.9155761258631,1001341.0,1000097.0,3001636.0,1000545.3333333334,690.9155761258631,1001341.0,1000097.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3326066185240315,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-57872-1900-17,169.254.172.2,57872,239.255.255.250,1900,17,2024-12-12 09:04:37.583885,3002428,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.46719255216112,1.3322550948765466,1000809.3333333334,170.51197416408425,1000981.0,1000640.0,3002428.0,1000809.3333333334,170.51197416408425,1000981.0,1000640.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322550948765466,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-51746-1900-17,169.254.172.2,51746,239.255.255.250,1900,17,2024-12-12 09:03:42.377998,3003062,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4151589277877,1.3319738320420957,1001020.6666666666,452.8734186650099,1001313.0,1000499.0,3003062.0,1001020.6666666666,452.8734186650099,1001313.0,1000499.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3319738320420957,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-59836-1900-17,169.254.172.2,59836,239.255.255.250,1900,17,2024-12-12 09:02:39.271696,3002310,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.47687946947516,1.3323074565917576,1000770.0,433.8329171466822,1001089.0,1000276.0,3002310.0,1000770.0,433.8329171466822,1001089.0,1000276.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323074565917576,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-36564-1900-17,169.254.172.2,36564,239.255.255.250,1900,17,2024-12-12 09:01:44.171310,3001360,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.5548951142149,1.33272916277954,1000453.3333333334,265.7448651118838,1000622.0,1000147.0,3001360.0,1000453.3333333334,265.7448651118838,1000622.0,1000147.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.33272916277954,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
