Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-41867-1900-17,169.254.172.2,41867,239.255.255.250,1900,17,2024-12-12 09:02:15.331224,3006449,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.13755297362437,1.3304732593168884,1002149.6666666666,2490.8493196765903,1004966.0,1000236.0,3006449.0,1002149.6666666666,2490.8493196765903,1004966.0,1000236.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3304732593168884,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-33450-1900-17,169.254.172.2,33450,239.255.255.250,1900,17,2024-12-12 09:03:11.632911,3002677,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.44675401316894,1.3321446162873996,1000892.3333333334,342.60229615887476,1001266.0,1000593.0,3002677.0,1000892.3333333334,342.60229615887476,1001266.0,1000593.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3321446162873996,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-50140-1900-17,169.254.172.2,50140,239.255.255.250,1900,17,2024-12-12 09:04:07.745530,3083955,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,239.9516205651509,1.2970357868386535,1027985.0,47020.68118392161,1082278.0,1000455.0,3083955.0,1027985.0,47020.68118392161,1082278.0,1000455.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.2970357868386535,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-57347-1900-17,169.254.172.2,57347,239.255.255.250,1900,17,2024-12-12 09:00:14.932389,3002222,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4841041068915,1.3323465086858999,1000740.6666666666,543.2884439534246,1001319.0,1000241.0,3002222.0,1000740.6666666666,543.2884439534246,1001319.0,1000241.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323465086858999,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-39078-1900-17,169.254.172.2,39078,239.255.255.250,1900,17,2024-12-12 09:01:18.528769,3002939,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.42525206139717,1.3320283895210658,1000979.6666666666,670.980128866223,1001558.0,1000244.0,3002939.0,1000979.6666666666,670.980128866223,1001558.0,1000244.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3320283895210658,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
