Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-56326-1900-17,169.254.172.2,56326,239.255.255.250,1900,17,2024-12-12 09:00:28.591739,3003679,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.3645416171302,1.3317002249574605,1001226.3333333334,1505.1702007857227,1002945.0,1000143.0,3003679.0,1001226.3333333334,1505.1702007857227,1002945.0,1000143.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3317002249574605,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-38794-1900-17,169.254.172.2,38794,239.255.255.250,1900,17,2024-12-12 08:59:56.392549,3002160,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.48919444666507,1.3323740240360273,1000720.0,274.1313553754842,1000894.0,1000404.0,3002160.0,1000720.0,274.1313553754842,1000894.0,1000404.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323740240360273,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-48970-1900-17,169.254.172.2,48970,239.255.255.250,1900,17,2024-12-12 08:58:20.492432,3002334,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.47490918731896,1.3322968064179403,1000778.0,535.4708208670198,1001285.0,1000218.0,3002334.0,1000778.0,535.4708208670198,1001285.0,1000218.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322968064179403,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-38355-1900-17,169.254.172.2,38355,239.255.255.250,1900,17,2024-12-12 08:58:51.717413,3004564,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.2919744761636,1.331307970141425,1001521.3333333334,1753.673097624906,1003534.0,1000322.0,3004564.0,1001521.3333333334,1753.673097624906,1003534.0,1000322.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.331307970141425,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-52218-1900-17,169.254.172.2,52218,239.255.255.250,1900,17,2024-12-12 08:59:24.096540,3009659,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,245.87503102510948,1.3290542217573484,1003219.6666666666,2009.957793918403,1004445.0,1000900.0,3009659.0,1003219.6666666666,2009.957793918403,1004445.0,1000900.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3290542217573484,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
