Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-224.0.0.251-5353-5353-17,169.254.172.2,5353,224.0.0.251,5353,17,2024-12-12 08:56:20.165290,74877958,15,0,600.0,0.0,40.0,40.0,40.0,0.0,0,0,0,0,8.013039030791944,0.20032597576979863,5348425.571428572,6502593.52037334,1.9400537E7,1000299.0,7.4877958E7,5348425.571428572,6502593.52037334,1.9400537E7,1000299.0,0,0,0,0,0,0,0,0,0,0,0,120,0,0.20032597576979863,0.0,40.0,40.0,40.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0714285714285714,42.857142857142854,0.0,0.0,0,0,14,8,3020592.0,38448.32219139529,3078262.0,3000944.0,1.49480695E7,3217124.500617853,1.9400537E7,1.2388491E7,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-41781-1900-17,169.254.172.2,41781,239.255.255.250,1900,17,2024-12-12 08:56:16.355249,3002217,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.48451461036962,1.3323487276236194,1000739.0,561.4418936987157,1001348.0,1000242.0,3002217.0,1000739.0,561.4418936987157,1001348.0,1000242.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323487276236194,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-224.0.0.22-0-0-0,169.254.172.2,0,224.0.0.22,0,0,2024-12-12 08:56:20.175075,72327989,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.24886631370326084,4254587.588235294,4736493.89970229,1.5096066E7,24004.0,7.2327989E7,4254587.588235294,4736493.89970229,1.5096066E7,24004.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24886631370326084,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0,0,0,0,328999.75,215543.72547433883,648059.0,24004.0,8655499.5,3069177.25292077,1.5096066E7,5912000.0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-49740-1900-17,169.254.172.2,49740,239.255.255.250,1900,17,2024-12-12 08:56:31.746112,3002728,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.44256822462776,1.3321219904033932,1000909.3333333334,157.68428372331002,1001087.0,1000786.0,3002728.0,1000909.3333333334,157.68428372331002,1001087.0,1000786.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3321219904033932,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-40743-1900-17,169.254.172.2,40743,239.255.255.250,1900,17,2024-12-12 08:56:49.758288,3002259,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.48106642364965,1.3323300887764846,1000753.0,484.7978960350385,1001126.0,1000205.0,3002259.0,1000753.0,484.7978960350385,1001126.0,1000205.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323300887764846,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-38515-1900-17,169.254.172.2,38515,239.255.255.250,1900,17,2024-12-12 08:57:05.843453,3001031,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.58192467855216,1.3328752685327143,1000343.6666666666,323.5341300903713,1000702.0,1000073.0,3001031.0,1000343.6666666666,323.5341300903713,1000702.0,1000073.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3328752685327143,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-36635-1900-17,169.254.172.2,36635,239.255.255.250,1900,17,2024-12-12 08:57:28.140073,3000701,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.60904235377,1.333021850560919,1000233.6666666666,84.00198410355159,1000318.0,1000150.0,3000701.0,1000233.6666666666,84.00198410355159,1000318.0,1000150.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.333021850560919,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
