Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-41888-1900-17,169.254.172.2,41888,239.255.255.250,1900,17,2024-12-12 08:55:24.091769,3003718,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.36134284243727,1.3316829342834446,1001239.3333333334,281.01482760404895,1001560.0,1001036.0,3003718.0,1001239.3333333334,281.01482760404895,1001560.0,1001036.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3316829342834446,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-39642-1900-17,169.254.172.2,39642,239.255.255.250,1900,17,2024-12-12 08:56:12.504308,3003116,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4107280571247,1.3319498813898631,1001038.6666666666,378.7615784808873,1001465.0,1000741.0,3003116.0,1001038.6666666666,378.7615784808873,1001465.0,1000741.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3319498813898631,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-41864-1900-17,169.254.172.2,41864,239.255.255.250,1900,17,2024-12-12 08:54:58.999544,3006940,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.09736143720858,1.330256007768695,1002313.3333333334,3748.7998523972087,1006642.0,1000127.0,3006940.0,1002313.3333333334,3748.7998523972087,1006642.0,1000127.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.330256007768695,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-44323-1900-17,169.254.172.2,44323,239.255.255.250,1900,17,2024-12-12 08:55:48.293568,3004775,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.27467946851263,1.3312144836135817,1001591.6666666666,1852.2419748330221,1003683.0,1000158.0,3004775.0,1001591.6666666666,1852.2419748330221,1003683.0,1000158.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3312144836135817,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-44521-1900-17,169.254.172.2,44521,239.255.255.250,1900,17,2024-12-12 08:54:33.397802,3002173,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4881270999373,1.3323682545942557,1000724.3333333334,592.1354011823084,1001300.0,1000117.0,3002173.0,1000724.3333333334,592.1354011823084,1001300.0,1000117.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3323682545942557,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
