Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-47671-1900-17,169.254.172.2,47671,239.255.255.250,1900,17,2024-12-12 08:55:02.043826,3001989,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.5032350218472,1.3324499190370118,1000663.0,315.37755151563977,1000994.0,1000366.0,3001989.0,1000663.0,315.37755151563977,1000994.0,1000366.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3324499190370118,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-50205-1900-17,169.254.172.2,50205,239.255.255.250,1900,17,2024-12-12 08:54:24.163573,3075880,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,240.58155714787313,1.3004408494479627,1025293.3333333334,42555.82260200516,1074432.0,1000520.0,3075880.0,1025293.3333333334,42555.82260200516,1074432.0,1000520.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3004408494479627,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-33196-1900-17,169.254.172.2,33196,239.255.255.250,1900,17,2024-12-12 08:55:48.356636,3001766,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.52154764895064,1.332548906210544,1000588.6666666666,415.3508557031432,1001068.0,1000335.0,3001766.0,1000588.6666666666,415.3508557031432,1001068.0,1000335.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332548906210544,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-33451-1900-17,169.254.172.2,33451,239.255.255.250,1900,17,2024-12-12 08:55:25.241777,3001856,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.51415657513218,1.332508954460174,1000618.6666666666,504.5496341623224,1001156.0,1000155.0,3001856.0,1000618.6666666666,504.5496341623224,1001156.0,1000155.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332508954460174,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-44247-1900-17,169.254.172.2,44247,239.255.255.250,1900,17,2024-12-12 08:54:39.751011,3001891,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.51128238833454,1.3324934183153219,1000630.3333333334,51.032669275017675,1000688.0,1000591.0,3001891.0,1000630.3333333334,51.032669275017675,1000688.0,1000591.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3324934183153219,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
