Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-47810-1900-17,169.254.172.2,47810,239.255.255.250,1900,17,2024-12-12 08:56:01.208661,3001085,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.5774878085759,1.3328512854517618,1000361.6666666666,252.3971737823808,1000641.0,1000150.0,3001085.0,1000361.6666666666,252.3971737823808,1000641.0,1000150.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3328512854517618,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-50471-1900-17,169.254.172.2,50471,239.255.255.250,1900,17,2024-12-12 08:54:27.890520,3001507,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.54281999009163,1.3326638918383331,1000502.3333333334,336.8031076657894,1000863.0,1000196.0,3001507.0,1000502.3333333334,336.8031076657894,1000863.0,1000196.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3326638918383331,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-39830-1900-17,169.254.172.2,39830,239.255.255.250,1900,17,2024-12-12 08:55:14.709506,3000740,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.60583722681739,1.3330045255503642,1000246.6666666666,57.01169470672954,1000293.0,1000183.0,3000740.0,1000246.6666666666,57.01169470672954,1000293.0,1000183.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3330045255503642,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-38587-1900-17,169.254.172.2,38587,239.255.255.250,1900,17,2024-12-12 08:54:51.593779,3002437,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4664537507365,1.3322511013553324,1000812.3333333334,436.4176134545137,1001136.0,1000316.0,3002437.0,1000812.3333333334,436.4176134545137,1001136.0,1000316.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322511013553324,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-42513-1900-17,169.254.172.2,42513,239.255.255.250,1900,17,2024-12-12 08:55:37.905873,3002487,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.46234937903145,1.3322289155623321,1000829.0,1230.7465214251065,1002250.0,1000101.0,3002487.0,1000829.0,1230.7465214251065,1002250.0,1000101.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322289155623321,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
