Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-45291-1900-17,169.254.172.2,45291,239.255.255.250,1900,17,2024-12-12 08:56:51.736379,3006988,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.09343302999545,1.3302347731351105,1002329.3333333334,2700.7392197939685,1005433.0,1000514.0,3006988.0,1002329.3333333334,2700.7392197939685,1005433.0,1000514.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3302347731351105,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-35780-1900-17,169.254.172.2,35780,239.255.255.250,1900,17,2024-12-12 08:56:07.642200,3001424,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.54963777193757,1.332700744713176,1000474.6666666666,175.19227532437992,1000673.0,1000341.0,3001424.0,1000474.6666666666,175.19227532437992,1000673.0,1000341.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332700744713176,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-58936-1900-17,169.254.172.2,58936,239.255.255.250,1900,17,2024-12-12 08:54:37.236118,3002570,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.45553642379696,1.332192088777281,1000856.6666666666,128.32121154872775,1001002.0,1000759.0,3002570.0,1000856.6666666666,128.32121154872775,1001002.0,1000759.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332192088777281,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-46739-1900-17,169.254.172.2,46739,239.255.255.250,1900,17,2024-12-12 08:55:20.436357,3002211,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4850072163482,1.332351390358639,1000737.0,297.32305662359926,1001078.0,1000532.0,3002211.0,1000737.0,297.32305662359926,1001078.0,1000532.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.332351390358639,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-47351-1900-17,169.254.172.2,47351,239.255.255.250,1900,17,2024-12-12 08:57:34.737546,3002529,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.45890181243877,1.3322102800672366,1000843.0,146.26346091898688,1000942.0,1000675.0,3002529.0,1000843.0,146.26346091898688,1000942.0,1000675.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322102800672366,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
