Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
169.254.172.2-239.255.255.250-46060-1900-17,169.254.172.2,46060,239.255.255.250,1900,17,2024-12-12 09:05:09.529432,3000607,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.61676787396684,1.3330636101295505,1000202.3333333334,150.997792478345,1000292.0,1000028.0,3000607.0,1000202.3333333334,150.997792478345,1000292.0,1000028.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3330636101295505,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-48113-1900-17,169.254.172.2,48113,239.255.255.250,1900,17,2024-12-12 09:08:17.428479,3002831,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.43411500680523,1.3320762973340823,1000943.6666666666,188.6062918710119,1001087.0,1000730.0,3002831.0,1000943.6666666666,188.6062918710119,1001087.0,1000730.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3320762973340823,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-41518-1900-17,169.254.172.2,41518,239.255.255.250,1900,17,2024-12-12 09:05:54.341291,3002877,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.43033997063483,1.3320558917331613,1000959.0,300.37975963769594,1001153.0,1000613.0,3002877.0,1000959.0,300.37975963769594,1001153.0,1000613.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3320558917331613,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-51230-1900-17,169.254.172.2,51230,239.255.255.250,1900,17,2024-12-12 09:07:28.029611,3002548,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.45734223066543,1.3322018498954888,1000849.3333333334,173.17428600497632,1000976.0,1000652.0,3002548.0,1000849.3333333334,173.17428600497632,1000976.0,1000652.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322018498954888,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
169.254.172.2-239.255.255.250-33137-1900-17,169.254.172.2,33137,239.255.255.250,1900,17,2024-12-12 09:06:41.133792,3002330,4,0,740.0,0.0,185.0,185.0,185.0,0.0,0,0,0,0,246.4752375654908,1.3322985814350854,1000776.6666666666,771.0598766200543,1001650.0,1000190.0,3002330.0,1000776.6666666666,771.0598766200543,1001650.0,1000190.0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.3322985814350854,0.0,185.0,185.0,185.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,185.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,246.66666666666666,0.0,0.0,0,0,3,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
